nid,pax,avg_fare,ticket_type,leg1,leg2,leg3,leg4
422868,27,194.0,economy,34787,,,
422869,3,695.0,economy,34787,,,
422870,3,704.0,economy,34787,,,
422943,1,20.0,economy,34745,,,
422944,1,106.0,economy,34745,,,
422945,2,134.0,economy,34745,,,
422946,1,144.0,economy,34745,,,
422947,1,187.0,economy,34745,,,
422948,2,211.0,economy,34745,,,
422949,55,238.0,economy,34745,,,
422950,30,239.0,economy,34745,,,
422951,13,241.0,economy,34745,,,
422952,10,243.0,economy,34745,,,
422953,2,245.0,economy,34745,,,
422954,4,271.0,economy,34745,,,
422955,1,274.0,economy,34745,,,
423093,1,234.0,flex,34879,,,
423094,4,599.0,flex,34879,,,
423095,3,628.0,flex,34879,,,
423096,4,145.0,economy,34879,,,
423097,1,158.0,economy,34879,,,
423098,2,162.0,economy,34879,,,
423099,1,164.0,economy,34879,,,
423100,56,165.0,economy,34879,,,
423101,42,166.0,economy,34879,,,
423102,1,167.0,economy,34879,,,
423103,3,193.0,economy,34879,,,
423104,5,209.0,economy,34879,,,
423105,7,217.0,economy,34879,,,
423231,4,140.0,economy,34858,,,
423232,30,141.0,economy,34858,,,
423233,23,142.0,economy,34858,,,
423234,4,148.0,economy,34858,,,
423235,3,149.0,economy,34858,,,
423236,1,180.0,economy,34858,,,
423237,2,181.0,economy,34858,,,
423238,1,183.0,economy,34858,,,
423239,1,230.0,economy,34858,,,
423240,1,312.0,economy,34858,,,
423241,2,316.0,economy,34858,,,
423242,1,375.0,economy,34858,,,
423243,24,377.0,economy,34858,,,
423244,4,407.0,economy,34858,,,
424738,2,552.0,flex,34516,,,
424739,1,20.0,economy,34516,,,
424740,1,98.0,economy,34516,,,
424741,4,131.0,economy,34516,,,
424742,4,138.0,economy,34516,,,
424743,3,141.0,economy,34516,,,
424744,5,187.0,economy,34516,,,
424745,5,188.0,economy,34516,,,
424746,1,206.0,economy,34516,,,
424747,45,208.0,economy,34516,,,
424748,2,209.0,economy,34516,,,
424749,5,212.0,economy,34516,,,
424750,9,214.0,economy,34516,,,
424751,36,215.0,economy,34516,,,
424752,7,552.0,economy,34516,,,
424852,1,323.0,flex,34196,,,
424853,1,325.0,flex,34196,,,
424854,1,327.0,flex,34196,,,
424855,2,334.0,flex,34196,,,
424856,14,940.0,flex,34196,,,
424857,1,1466.0,flex,34196,,,
424858,1,1497.0,flex,34196,,,
424859,1,1512.0,flex,34196,,,
424860,27,1520.0,flex,34196,,,
424861,2,1525.0,flex,34196,,,
424862,1,209.0,economy,34196,,,
424863,103,213.0,economy,34196,,,
424864,4,227.0,economy,34196,,,
424865,22,239.0,economy,34196,,,
424866,4,246.0,economy,34196,,,
424867,1,283.0,economy,34196,,,
424868,3,290.0,economy,34196,,,
424869,13,301.0,economy,34196,,,
424870,1,311.0,economy,34196,,,
424871,12,313.0,economy,34196,,,
424872,33,314.0,economy,34196,,,
424873,137,315.0,economy,34196,,,
424874,1,392.0,economy,34196,,,
424875,1,421.0,economy,34196,,,
424938,29,1762.0,flex,34823,,,
424939,2,1779.0,flex,34823,,,
424940,80,260.0,economy,34823,,,
424941,17,317.0,economy,34823,,,
424942,2,372.0,economy,34823,,,
424943,3,373.0,economy,34823,,,
424944,1,379.0,economy,34823,,,
424945,147,385.0,economy,34823,,,
424946,2,387.0,economy,34823,,,
424947,1,390.0,economy,34823,,,
424948,3,403.0,economy,34823,,,
424949,1,411.0,economy,34823,,,
424950,1,1638.0,economy,34823,,,
424951,2,1710.0,economy,34823,,,
425150,1,466.0,flex,34431,,,
425151,3,1610.0,flex,34431,,,
425152,1,2262.0,flex,34431,,,
425153,4,2434.0,flex,34431,,,
425154,3,2919.0,flex,34431,,,
425155,1,257.4,economy,34431,,,
425156,2,344.0,economy,34431,,,
425157,1,345.0,economy,34431,,,
425158,4,381.0,economy,34431,,,
425159,63,392.0,economy,34431,,,
425160,13,394.0,economy,34431,,,
425161,1,398.0,economy,34431,,,
425162,8,402.0,economy,34431,,,
425163,1,417.0,economy,34431,,,
425164,2,421.0,economy,34431,,,
425165,3,429.0,economy,34431,,,
425259,1,1498.2,flex,34606,,,
425260,2,1671.0,flex,34606,,,
425261,2,1711.0,flex,34606,,,
425262,1,1797.0,flex,34606,,,
425263,2,1806.0,flex,34606,,,
425264,2,1825.0,flex,34606,,,
425265,3,217.3,economy,34606,,,
425266,2,308.0,economy,34606,,,
425267,1,310.0,economy,34606,,,
425268,6,324.0,economy,34606,,,
425269,20,327.0,economy,34606,,,
425270,1,343.0,economy,34606,,,
425271,2,347.0,economy,34606,,,
425272,4,348.0,economy,34606,,,
425273,35,349.0,economy,34606,,,
425274,1,367.0,economy,34606,,,
425275,2,400.3,economy,34606,,,
425276,1,570.0,economy,34606,,,
425277,1,572.0,economy,34606,,,
425278,1,1522.2,economy,34606,,,
425279,1,1642.0,economy,34606,,,
425280,1,1671.0,economy,34606,,,
425391,166,903.0,economy,34598,,,
425515,11,2618.0,flex,34889,,,
425516,2,352.0,economy,34889,,,
425517,13,363.0,economy,34889,,,
425518,35,366.0,economy,34889,,,
425519,6,390.0,economy,34889,,,
425520,29,408.0,economy,34889,,,
425521,19,428.0,economy,34889,,,
425522,6,450.0,economy,34889,,,
425523,7,452.0,economy,34889,,,
425524,6,463.0,economy,34889,,,
425525,2,465.0,economy,34889,,,
425526,2,499.0,economy,34889,,,
425527,8,1284.0,economy,34889,,,
425528,12,1939.0,economy,34889,,,
425529,19,2172.0,economy,34889,,,
425530,10,2618.0,economy,34889,,,
429586,5,121.0,economy,34044,,,
429587,8,274.0,economy,34044,,,
429588,14,431.0,economy,34044,,,
429589,51,808.0,economy,34044,,,
429590,15,891.6,economy,34044,,,
429591,26,919.0,economy,34044,,,
429632,6,382.0,flex,34599,,,
429633,2,1817.0,flex,34599,,,
429634,2,1826.0,flex,34599,,,
429635,2,1972.0,flex,34599,,,
429636,4,2006.0,flex,34599,,,
429637,2,281.3,economy,34599,,,
429638,8,319.0,economy,34599,,,
429639,2,340.0,economy,34599,,,
429640,24,341.0,economy,34599,,,
429641,2,353.0,economy,34599,,,
429642,2,375.0,economy,34599,,,
429643,42,382.0,economy,34599,,,
429644,4,385.1,economy,34599,,,
429645,4,481.0,economy,34599,,,
429646,2,914.0,economy,34599,,,
429647,4,2006.0,economy,34599,,,
429753,4,526.0,flex,34672,,,
429754,4,1818.0,flex,34672,,,
429755,4,1898.0,flex,34672,,,
429756,5,2207.0,flex,34672,,,
429757,2,396.0,economy,34672,,,
429758,2,405.0,economy,34672,,,
429759,6,415.0,economy,34672,,,
429760,68,418.0,economy,34672,,,
429761,17,420.0,economy,34672,,,
429762,4,437.0,economy,34672,,,
429763,2,441.6,economy,34672,,,
429764,6,449.0,economy,34672,,,
429765,2,457.0,economy,34672,,,
429766,4,461.0,economy,34672,,,
429767,4,468.0,economy,34672,,,
429768,2,612.0,economy,34672,,,
429769,4,1650.0,economy,34672,,,
429770,19,1710.0,economy,34672,,,
429771,2,1818.0,economy,34672,,,
429772,4,2207.0,economy,34672,,,
429832,12,1945.0,flex,33828,,,
429833,2,2098.0,flex,33828,,,
429834,23,2192.0,flex,33828,,,
429835,8,395.0,economy,33828,,,
429836,11,411.0,economy,33828,,,
429837,48,414.0,economy,33828,,,
429838,4,415.0,economy,33828,,,
429839,212,416.0,economy,33828,,,
429840,6,419.0,economy,33828,,,
429841,2,430.0,economy,33828,,,
429842,2,432.0,economy,33828,,,
429843,4,436.0,economy,33828,,,
429844,8,437.0,economy,33828,,,
429845,17,446.0,economy,33828,,,
429846,12,548.0,economy,33828,,,
429847,15,555.0,economy,33828,,,
429848,10,1928.0,economy,33828,,,
429849,15,1945.0,economy,33828,,,
429850,2,2098.0,economy,33828,,,
429874,60,366.0,economy,34817,,,
429875,10,369.0,economy,34817,,,
429876,4,475.0,economy,34817,,,
429877,6,481.0,economy,34817,,,
429878,12,482.0,economy,34817,,,
429879,4,488.0,economy,34817,,,
429880,85,490.0,economy,34817,,,
429881,14,492.0,economy,34817,,,
429882,55,493.0,economy,34817,,,
429883,4,493.9,economy,34817,,,
429884,4,504.0,economy,34817,,,
429885,8,673.0,economy,34817,,,
429886,2,1435.0,economy,34817,,,
429887,4,1541.0,economy,34817,,,
429888,8,1690.0,economy,34817,,,
429889,2,1698.0,economy,34817,,,
429890,103,1731.0,economy,34817,,,
429901,4,3075.0,flex,34042,,,
429902,2,3733.0,flex,34042,,,
429903,11,3757.0,flex,34042,,,
429904,4,3812.0,flex,34042,,,
429905,6,3892.0,flex,34042,,,
429906,4,862.0,economy,34042,,,
429907,4,876.0,economy,34042,,,
429908,4,878.0,economy,34042,,,
429909,27,881.0,economy,34042,,,
429910,45,885.0,economy,34042,,,
429911,2,889.0,economy,34042,,,
429912,40,890.0,economy,34042,,,
429913,9,892.0,economy,34042,,,
429914,6,894.0,economy,34042,,,
429915,59,900.0,economy,34042,,,
429916,13,909.0,economy,34042,,,
429917,4,911.0,economy,34042,,,
429918,2,1057.0,economy,34042,,,
429919,2,1338.0,economy,34042,,,
429920,2,2605.1,economy,34042,,,
429921,2,2745.1,economy,34042,,,
429922,2,3308.0,economy,34042,,,
429923,6,3513.0,economy,34042,,,
429924,2,3572.0,economy,34042,,,
429925,6,3587.0,economy,34042,,,
429926,4,3592.0,economy,34042,,,
429927,4,3598.0,economy,34042,,,
429928,4,3644.0,economy,34042,,,
429929,5,3733.0,economy,34042,,,
429982,2,2379.0,flex,34510,,,
429983,2,2594.0,flex,34510,,,
429984,2,2665.0,flex,34510,,,
429985,2,2672.0,flex,34510,,,
429986,2,2748.0,flex,34510,,,
429987,10,2851.0,flex,34510,,,
429988,2,254.5,economy,34510,,,
429989,2,400.6,economy,34510,,,
429990,4,557.0,economy,34510,,,
429991,14,561.0,economy,34510,,,
429992,6,563.0,economy,34510,,,
429993,4,572.0,economy,34510,,,
429994,6,575.0,economy,34510,,,
429995,34,579.0,economy,34510,,,
429996,26,585.0,economy,34510,,,
429997,8,597.0,economy,34510,,,
429998,10,606.0,economy,34510,,,
429999,2,614.0,economy,34510,,,
430000,22,616.0,economy,34510,,,
430001,2,630.0,economy,34510,,,
430002,2,638.0,economy,34510,,,
430003,6,790.0,economy,34510,,,
430004,2,832.1,economy,34510,,,
430005,2,1087.0,economy,34510,,,
430006,2,1611.6,economy,34510,,,
430007,4,2201.0,economy,34510,,,
430008,2,2456.0,economy,34510,,,
430009,2,2535.0,economy,34510,,,
430010,8,2572.0,economy,34510,,,
430126,2,1481.0,flex,34707,,,
430127,6,1491.0,flex,34707,,,
430128,2,369.0,economy,34707,,,
430129,2,386.0,economy,34707,,,
430130,2,388.0,economy,34707,,,
430131,6,389.0,economy,34707,,,
430132,13,391.0,economy,34707,,,
430133,2,397.0,economy,34707,,,
430134,8,409.0,economy,34707,,,
430135,42,439.0,economy,34707,,,
430136,17,587.0,economy,34707,,,
430137,2,672.3,economy,34707,,,
430138,2,756.0,economy,34707,,,
430139,2,1455.0,economy,34707,,,
430140,8,1481.0,economy,34707,,,
430141,23,1491.0,economy,34707,,,
430186,2,533.0,flex,34151,,,
430187,2,539.0,flex,34151,,,
430188,2,542.0,flex,34151,,,
430189,2,547.0,flex,34151,,,
430190,6,568.0,flex,34151,,,
430191,2,572.0,flex,34151,,,
430192,2,1591.0,flex,34151,,,
430193,5,1600.0,flex,34151,,,
430194,5,1713.0,flex,34151,,,
430195,2,1847.0,flex,34151,,,
430196,2,478.0,economy,34151,,,
430197,148,507.0,economy,34151,,,
430198,4,524.0,economy,34151,,,
430199,6,533.0,economy,34151,,,
430200,2,1591.0,economy,34151,,,
430201,2,1713.0,economy,34151,,,
430258,2,402.0,flex,34847,,,
430259,2,1444.0,flex,34847,,,
430260,3,1467.0,flex,34847,,,
430261,2,1929.0,flex,34847,,,
430262,5,216.2,economy,34847,,,
430263,4,230.3,economy,34847,,,
430264,2,240.5,economy,34847,,,
430265,2,307.0,economy,34847,,,
430266,2,363.0,economy,34847,,,
430267,6,368.0,economy,34847,,,
430268,2,371.0,economy,34847,,,
430269,14,378.0,economy,34847,,,
430270,4,379.0,economy,34847,,,
430271,2,385.0,economy,34847,,,
430272,2,390.0,economy,34847,,,
430273,3,392.0,economy,34847,,,
430274,2,393.0,economy,34847,,,
430275,15,396.0,economy,34847,,,
430276,3,398.0,economy,34847,,,
430277,16,402.0,economy,34847,,,
430278,2,840.0,economy,34847,,,
430279,2,956.0,economy,34847,,,
430768,4,1367.0,flex,34792,,,
430769,2,1370.0,flex,34792,,,
430770,4,1379.0,flex,34792,,,
430771,13,355.0,economy,34792,,,
430772,5,361.0,economy,34792,,,
430773,8,364.0,economy,34792,,,
430774,8,369.0,economy,34792,,,
430775,6,371.0,economy,34792,,,
430776,10,372.0,economy,34792,,,
430777,12,373.0,economy,34792,,,
430778,4,376.0,economy,34792,,,
430779,4,379.0,economy,34792,,,
430780,8,404.0,economy,34792,,,
430781,7,405.0,economy,34792,,,
430782,8,1342.0,economy,34792,,,
430783,3,1345.0,economy,34792,,,
430784,7,1359.0,economy,34792,,,
430785,10,1367.0,economy,34792,,,
430786,6,1370.0,economy,34792,,,
430951,5,2758.0,flex,34462,,,
430952,1,3175.0,flex,34462,,,
430953,4,188.6,economy,34462,,,
430954,2,328.0,economy,34462,,,
430955,3,460.0,economy,34462,,,
430956,78,466.0,economy,34462,,,
430957,7,476.0,economy,34462,,,
430958,3,480.0,economy,34462,,,
430959,9,483.0,economy,34462,,,
430960,4,484.0,economy,34462,,,
430961,21,501.0,economy,34462,,,
430962,7,504.0,economy,34462,,,
430963,11,510.0,economy,34462,,,
430964,8,512.0,economy,34462,,,
430965,3,562.9,economy,34462,,,
430966,16,602.0,economy,34462,,,
430967,15,2438.0,economy,34462,,,
430968,8,2464.0,economy,34462,,,
430969,8,2542.0,economy,34462,,,
430970,1,2570.0,economy,34462,,,
431414,2,2043.0,flex,34060,,,
431415,2,2358.0,flex,34060,,,
431416,2,20.0,economy,34060,,,
431417,4,25.0,economy,34060,,,
431418,4,176.3,economy,34060,,,
431419,37,179.0,economy,34060,,,
431420,50,202.1,economy,34060,,,
431421,2,261.9,economy,34060,,,
431422,2,367.0,economy,34060,,,
431423,6,371.0,economy,34060,,,
431424,14,381.0,economy,34060,,,
431425,4,388.0,economy,34060,,,
431426,2,390.0,economy,34060,,,
431427,2,405.0,economy,34060,,,
431428,2,470.0,economy,34060,,,
431429,2,520.6,economy,34060,,,
431430,2,765.0,economy,34060,,,
431431,2,1460.0,economy,34060,,,
431432,2,1671.0,economy,34060,,,
431433,2,1864.0,economy,34060,,,
431434,2,1977.0,economy,34060,,,
431435,6,1978.0,economy,34060,,,
431436,4,2003.0,economy,34060,,,
431437,8,2009.0,economy,34060,,,
431438,50,2031.0,economy,34060,,,
431439,8,2055.0,economy,34060,,,
431440,4,2226.0,economy,34060,,,
431621,2,1420.0,flex,34251,,,
431622,2,1691.0,flex,34251,,,
431623,1,2082.0,flex,34251,,,
431624,3,2094.0,flex,34251,,,
431625,1,2136.0,flex,34251,,,
431626,8,2166.0,flex,34251,,,
431627,4,2227.0,flex,34251,,,
431628,1,2245.0,flex,34251,,,
431629,1,393.0,economy,34251,,,
431630,4,397.6,economy,34251,,,
431631,3,410.0,economy,34251,,,
431632,12,413.0,economy,34251,,,
431633,1,419.0,economy,34251,,,
431634,5,423.0,economy,34251,,,
431635,2,428.0,economy,34251,,,
431636,23,445.0,economy,34251,,,
431637,1,447.0,economy,34251,,,
431638,9,458.0,economy,34251,,,
431639,7,469.0,economy,34251,,,
431640,3,486.0,economy,34251,,,
431641,32,497.0,economy,34251,,,
431642,4,510.0,economy,34251,,,
431643,2,520.0,economy,34251,,,
431644,5,528.0,economy,34251,,,
431645,1,530.0,economy,34251,,,
431646,4,536.0,economy,34251,,,
431647,9,550.0,economy,34251,,,
431648,2,600.0,economy,34251,,,
431649,2,1045.7,economy,34251,,,
431650,4,1573.7,economy,34251,,,
431651,5,1897.0,economy,34251,,,
431652,2,1955.0,economy,34251,,,
431653,7,1993.0,economy,34251,,,
431654,8,2029.0,economy,34251,,,
431655,1,2045.0,economy,34251,,,
431656,1,2088.0,economy,34251,,,
431657,3,2624.4,economy,34251,,,
431750,2,211.6,flex,34099,,,
431751,1,1614.0,flex,34099,,,
431752,1,1624.0,flex,34099,,,
431753,3,1644.0,flex,34099,,,
431754,1,1645.0,flex,34099,,,
431755,2,1649.0,flex,34099,,,
431756,1,1651.0,flex,34099,,,
431757,6,1652.0,flex,34099,,,
431758,2,3602.0,flex,34099,,,
431759,2,50.0,economy,34099,,,
431760,2,211.6,economy,34099,,,
431761,39,223.0,economy,34099,,,
431762,2,314.0,economy,34099,,,
431763,2,320.0,economy,34099,,,
431764,2,321.0,economy,34099,,,
431765,2,322.0,economy,34099,,,
431766,2,333.0,economy,34099,,,
431767,14,335.0,economy,34099,,,
431768,4,343.0,economy,34099,,,
431769,1,451.0,economy,34099,,,
431770,2,485.0,economy,34099,,,
431771,1,562.0,economy,34099,,,
431772,2,2054.3,economy,34099,,,
431773,1,2566.0,economy,34099,,,
431818,2,1614.0,flex,34645,,,
431819,2,1652.0,flex,34645,,,
431820,2,1658.0,flex,34645,,,
431821,1,1664.0,flex,34645,,,
431822,1,1727.0,flex,34645,,,
431823,1,1736.0,flex,34645,,,
431824,1,3089.0,flex,34645,,,
431825,1,4208.0,flex,34645,,,
431826,4,20.0,economy,34645,,,
431827,2,50.0,economy,34645,,,
431828,1,119.0,economy,34645,,,
431829,1,192.0,economy,34645,,,
431830,1,216.0,economy,34645,,,
431831,9,223.0,economy,34645,,,
431832,15,238.0,economy,34645,,,
431833,2,264.0,economy,34645,,,
431834,2,317.0,economy,34645,,,
431835,7,322.0,economy,34645,,,
431836,2,331.0,economy,34645,,,
431837,6,335.0,economy,34645,,,
431838,3,343.0,economy,34645,,,
431839,2,346.0,economy,34645,,,
431840,2,430.0,economy,34645,,,
431841,1,537.0,economy,34645,,,
431842,2,634.0,economy,34645,,,
431843,1,755.0,economy,34645,,,
431844,1,771.0,economy,34645,,,
431845,1,871.0,economy,34645,,,
432015,2,1625.0,flex,34947,,,
432016,2,1652.0,flex,34947,,,
432017,74,223.0,economy,34947,,,
432018,2,256.0,economy,34947,,,
432019,8,318.0,economy,34947,,,
432020,2,322.0,economy,34947,,,
432021,8,325.0,economy,34947,,,
432022,2,328.0,economy,34947,,,
432023,2,333.0,economy,34947,,,
432024,100,335.0,economy,34947,,,
432025,4,343.0,economy,34947,,,
432026,2,1598.0,economy,34947,,,
432027,12,1614.0,economy,34947,,,
432028,4,1625.0,economy,34947,,,
432029,4,1644.0,economy,34947,,,
432030,2,2684.0,economy,34947,,,
432031,25,3602.0,economy,34947,,,
432322,2,489.0,flex,34815,,,
432323,2,4759.0,flex,34815,,,
432324,1,6409.0,flex,34815,,,
432325,43,250.0,economy,34815,,,
432326,2,295.4,economy,34815,,,
432327,10,297.8,economy,34815,,,
432328,2,352.0,economy,34815,,,
432329,2,360.0,economy,34815,,,
432330,5,378.7,economy,34815,,,
432331,4,381.2,economy,34815,,,
432332,2,419.0,economy,34815,,,
432333,4,423.0,economy,34815,,,
432334,2,438.0,economy,34815,,,
432335,6,447.0,economy,34815,,,
432336,9,461.0,economy,34815,,,
432337,2,532.0,economy,34815,,,
432338,2,953.0,economy,34815,,,
432339,1,6409.0,economy,34815,,,
432566,5,1430.0,flex,34715,,,
432567,8,1861.0,flex,34715,,,
432568,12,239.0,economy,34715,,,
432569,2,334.0,economy,34715,,,
432570,3,360.0,economy,34715,,,
432571,2,385.0,economy,34715,,,
432572,1,387.0,economy,34715,,,
432573,31,422.0,economy,34715,,,
432574,2,450.0,economy,34715,,,
432575,1,493.0,economy,34715,,,
432576,1,533.0,economy,34715,,,
432577,4,1800.0,economy,34715,,,
432578,1,1808.0,economy,34715,,,
432579,1,1838.0,economy,34715,,,
432580,1,1840.0,economy,34715,,,
432654,2,475.0,flex,34874,,,
432655,2,477.0,flex,34874,,,
432656,4,492.0,flex,34874,,,
432657,2,502.0,flex,34874,,,
432658,2,2427.0,flex,34874,,,
432659,17,2527.0,flex,34874,,,
432660,2,2572.0,flex,34874,,,
432661,14,2593.0,flex,34874,,,
432662,13,2995.0,flex,34874,,,
432663,192,254.0,economy,34874,,,
432664,2,287.0,economy,34874,,,
432665,2,386.1,economy,34874,,,
432666,2,437.0,economy,34874,,,
432667,2,441.0,economy,34874,,,
432668,88,450.0,economy,34874,,,
432669,2,451.0,economy,34874,,,
432670,11,460.0,economy,34874,,,
432671,4,463.0,economy,34874,,,
432672,2,466.0,economy,34874,,,
432673,12,469.0,economy,34874,,,
432674,6,470.0,economy,34874,,,
432675,2,838.6,economy,34874,,,
432676,2,950.0,economy,34874,,,
432677,2,2527.0,economy,34874,,,
432678,2,3798.0,economy,34874,,,
441536,4,495.0,flex,34369,,,
441537,2,501.0,flex,34369,,,
441538,1,1767.0,flex,34369,,,
441539,7,1849.0,flex,34369,,,
441540,5,1937.0,flex,34369,,,
441541,3,1984.0,flex,34369,,,
441542,11,2099.0,flex,34369,,,
441543,4,336.0,economy,34369,,,
441544,2,366.0,economy,34369,,,
441545,1,389.0,economy,34369,,,
441546,8,397.0,economy,34369,,,
441547,7,399.0,economy,34369,,,
441548,38,402.0,economy,34369,,,
441549,5,404.0,economy,34369,,,
441550,123,407.0,economy,34369,,,
441551,8,410.0,economy,34369,,,
441552,125,413.0,economy,34369,,,
441553,32,415.0,economy,34369,,,
441554,3,416.0,economy,34369,,,
441555,18,417.0,economy,34369,,,
441556,8,420.0,economy,34369,,,
441557,2,424.0,economy,34369,,,
441558,2,428.0,economy,34369,,,
441559,7,434.0,economy,34369,,,
441560,6,436.0,economy,34369,,,
441561,3,443.0,economy,34369,,,
441562,10,495.0,economy,34369,,,
444821,22,201.0,economy,34390,,,
444822,1,209.0,economy,34390,,,
444823,7,210.0,economy,34390,,,
444824,10,211.0,economy,34390,,,
444825,4,241.0,economy,34390,,,
444826,1,247.0,economy,34390,,,
444827,34,253.0,economy,34390,,,
444828,24,255.0,economy,34390,,,
444829,2,267.0,economy,34390,,,
444830,5,271.0,economy,34390,,,
444831,7,361.0,economy,34390,,,
444832,25,508.0,economy,34390,,,
444833,7,705.0,economy,34390,,,
445669,175,613.0,economy,34355,,,
445670,175,991.0,economy,34355,,,
445687,72,2027.0,flex,34341,,,
445688,70,659.0,economy,34341,,,
445689,9,661.0,economy,34341,,,
445690,10,675.0,economy,34341,,,
445691,113,1737.0,economy,34341,,,
445708,1,1393.0,flex,34361,,,
445709,13,1894.0,flex,34361,,,
445710,8,2045.0,flex,34361,,,
445711,1,2055.0,flex,34361,,,
445712,2,2142.0,flex,34361,,,
445713,2,2208.0,flex,34361,,,
445714,1,452.0,economy,34361,,,
445715,6,466.0,economy,34361,,,
445716,15,549.0,economy,34361,,,
445717,2,561.0,economy,34361,,,
445718,10,570.0,economy,34361,,,
445719,15,580.0,economy,34361,,,
445720,1,597.0,economy,34361,,,
445721,51,602.0,economy,34361,,,
445722,41,620.0,economy,34361,,,
445723,1,622.0,economy,34361,,,
445724,78,635.0,economy,34361,,,
445725,5,636.0,economy,34361,,,
445726,68,637.0,economy,34361,,,
445727,3,647.0,economy,34361,,,
445728,1,659.0,economy,34361,,,
